"imei","geo_id","start_time","end_time","research_assistant_name","photo","gps","zone","state","lga","ward","community","nearest_locality","nearest_school_or_clinic","pre_existing_id","water_source_type","distribution_type","lift","water_source_developed_by","water_source_managed_by_federal_","water_source_managed_by_state_go","water_source_managed_by_local_go","water_source_managed_by_communit","water_source_managed_by_individu","water_source_managed_by_internat","water_source_managed_by_private_","water_source_managed_by_other","federal_gov_managing_name","state_gov_managing_name","local_gov_managing_name","community_managing_name","individual_org_managing_name","intl_partner_managing_name","private_org_managing_name","pay_for_water_yn","water_source_used_today_yn","reasons_water_source_not_used_pu","reasons_water_source_not_used_no","reasons_water_source_not_used_ot","reaons_water_source_not_used_di","reaons_water_source_not_used_el","reasons_water_source_not_used_mi","reasons_water_source_not_used_li","reasons_water_source_not_used_ki","reasons_water_source_not_used_po","reasons_water_source_not_used_dr","reasons_water_source_not_used_st","reasons_water_source_not_used_do","water_source_physical_state","other_close_water_source_yn","season_water_source_used","helped_to_complete_nobody","helped_to_complete_lga_staff","helped_to_complete_community_mem","helped_to_complete_none","_xform_id_string","_surveyor_name","_status","_lga_id","_attachments","_id"
3.55E+014,137773,03/26/11 09:19 AM,03/26/11 09:22 AM,,,,"northwest",,,,,,,,"borehole","single_point","hand_pump","local_government",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","no",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"well_maintained","yes","year_round",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,6818
3.55E+014,137773,03/26/11 09:22 AM,03/26/11 09:25 AM,,,,"northwest",,,,,,,,"borehole","single_point","hand_pump","local_government",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","yes","year_round",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,6819
3.55E+014,137773,03/26/11 09:25 AM,03/26/11 09:30 AM,,,,"northwest",,,,,,,,"borehole","multiple_points_within_100m","solar","state_government",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","yes","year_round",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,6820
3.55E+014,137773,03/26/11 09:32 AM,03/26/11 09:35 AM,,,,"northwest",,,,,,,,"borehole","multiple_points_within_100m","solar","state_government",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","yes","year_round",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,6821
3.55E+014,137773,03/26/11 09:39 AM,03/26/11 09:45 AM,,,,"northwest",,,,,,,,"borehole","single_point","hand_pump","local_government",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"poorly_maintained","no","wet_seasons",FALSE,FALSE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,6822
3.55E+014,137773,03/26/11 09:46 AM,03/26/11 09:52 AM,,,,"northwest",,,,,,,,"borehole","single_point","electric","local_government",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","no",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poorly_maintained","no","not working",FALSE,FALSE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,6823
3.55E+014,121494,03/26/11 09:43 AM,03/26/11 09:49 AM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","local_government",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","poorly_maintained","no","year_round",FALSE,FALSE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,6841
3.55E+014,121494,03/26/11 09:50 AM,03/26/11 09:55 AM,,,,"northwest",,,,,,,,"borehole","single_point","hand_pump","federal_government",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","poorly_maintained","no","Needs repair",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,6842
3.55E+014,121494,03/26/11 09:56 AM,03/26/11 10:06 AM,,,,"northwest",,,,,,,,"borehole","multiple_points_within_100m","solar","other",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","yes","no",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"newly_constructed","no","year_round",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,6843
3.55E+014,121494,03/26/11 10:25 AM,03/26/11 10:30 AM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","other",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","yes","year_round",FALSE,FALSE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,6845
3.55E+014,121494,03/26/11 10:30 AM,03/26/11 10:39 AM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","other",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","poorly_maintained","no","year_round",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,6846
3.55E+014,121494,03/26/11 10:39 AM,03/26/11 10:52 AM,,,,"northwest",,,,,,,,"borehole","single_point","hand_pump","federal_government",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poorly_maintained","no","Needs Repairs",FALSE,FALSE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,6847
3.55E+014,121494,03/26/11 10:56 AM,03/26/11 11:04 AM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","other",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","no","year_round",FALSE,FALSE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,6848
3.55E+014,121494,03/26/11 11:41 AM,03/26/11 11:46 AM,,,,"northwest",,,,,,,,"protected_dug_well","single_point","rope_pulley","federal_government",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","poorly_maintained","no","year_round",FALSE,FALSE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,6849
3.55E+014,121494,03/26/11 12:58 PM,03/26/11 01:04 PM,,,,"northwest",,,,,,,,"protected_dug_well","single_point","rope_pulley","other",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","no",FALSE,FALSE,"Underground collapsing",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"poorly_maintained","no","Needs reconstruction",FALSE,FALSE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,6852
3.55E+014,121494,03/26/11 01:04 PM,03/26/11 01:13 PM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","local_government",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","no","year_round",FALSE,FALSE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,6853
3.55E+014,121494,03/26/11 02:28 PM,03/26/11 02:40 PM,,,,"northwest",,,,,,,,"borehole","single_point","hand_pump","other",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","yes","year_round",FALSE,TRUE,FALSE,FALSE,"Water_2011_03_18",,"complete",,,6856
3.55E+014,121494,03/26/11 02:41 PM,03/26/11 02:46 PM,,,,"northwest",,,,,,,,"borehole","single_point","diesel","federal_government",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","no",FALSE,FALSE,"Constructed but not fixed since 1999",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"poorly_maintained","yes","Not yet fixed",FALSE,TRUE,FALSE,FALSE,"Water_2011_03_18",,"complete",,,6857
3.55E+014,121494,03/26/11 02:46 PM,03/26/11 02:50 PM,,,,"northwest",,,,,,,,"borehole","single_point","hand_pump","federal_government",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","no",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"poorly_maintained","yes","Needs repairs",FALSE,TRUE,FALSE,FALSE,"Water_2011_03_18",,"complete",,,6858
3.55E+014,121494,03/26/11 02:51 PM,03/26/11 03:00 PM,,,,"northwest",,,,,,,,"protected_dug_well","single_point","rope_pulley","federal_government",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"poorly_maintained","yes","Not functioning",FALSE,TRUE,FALSE,FALSE,"Water_2011_03_18",,"complete",,,6859
3.55E+014,121494,03/26/11 03:01 PM,03/26/11 03:08 PM,,,,"northwest",,,,,,,,"borehole","single_point","hand_pump","federal_government",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","yes","year_round",FALSE,TRUE,FALSE,FALSE,"Water_2011_03_18",,"complete",,,6860
3.55E+014,121494,03/26/11 03:08 PM,03/26/11 03:13 PM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","state_government",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"poorly_maintained","yes","Well dried",FALSE,TRUE,FALSE,FALSE,"Water_2011_03_18",,"complete",,,6861
3.55E+014,121494,03/26/11 03:13 PM,03/26/11 03:23 PM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","state_government",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"poorly_maintained","yes","do_not_know",FALSE,TRUE,FALSE,FALSE,"Water_2011_03_18",,"complete",,,6862
3.55E+014,121494,03/26/11 03:26 PM,03/26/11 03:35 PM,,,,"northwest",,,,,,,,"protected_dug_well","multiple_points_within_1000m","rope_pulley","state_government",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"poorly_maintained","yes","Needs rehabilitation",FALSE,TRUE,FALSE,FALSE,"Water_2011_03_18",,"complete",,,6863
3.55E+014,121494,03/26/11 03:35 PM,03/26/11 03:40 PM,,,,"northwest",,,,,,,,"protected_dug_well","single_point","rope_pulley","other",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"poorly_maintained","no","Well is dried",FALSE,TRUE,FALSE,FALSE,"Water_2011_03_18",,"complete",,,6864
3.55E+014,121494,03/26/11 03:41 PM,03/26/11 03:49 PM,,,,"northwest",,,,,,,,"borehole","single_point","hand_pump","state_government",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","no","year_round",FALSE,TRUE,FALSE,FALSE,"Water_2011_03_18",,"complete",,,6865
3.55E+014,121494,03/26/11 04:15 PM,03/26/11 04:19 PM,,,,"northwest",,,,,,,,"protected_dug_well","single_point","rope_pulley","individual",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","poorly_maintained","no","year_round",FALSE,TRUE,FALSE,FALSE,"Water_2011_03_18",,"complete",,,6866
3.55E+014,121494,03/26/11 04:19 PM,03/26/11 04:26 PM,,,,"northwest",,,,,,,,"protected_dug_well","single_point","rope_pulley","individual",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","no","year_round",FALSE,TRUE,FALSE,FALSE,"Water_2011_03_18",,"complete",,,6867
3.55E+014,121494,03/26/11 04:26 PM,03/26/11 04:32 PM,,,,"northwest",,,,,,,,"protected_dug_well","single_point","rope_pulley","individual",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","newly_constructed","no","year_round",FALSE,TRUE,FALSE,FALSE,"Water_2011_03_18",,"complete",,,6868
3.55E+014,121494,03/28/11 10:55 AM,03/28/11 11:03 AM,,,,"northwest",,,,,,,,"protected_dug_well","single_point","rope_pulley","local_government",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"poorly_maintained","no","Needs repairs",FALSE,TRUE,FALSE,FALSE,"Water_2011_03_18",,"complete",,,6871
3.55E+014,121494,03/28/11 11:03 AM,03/28/11 11:08 AM,,,,"northwest",,,,,,,,"protected_dug_well","single_point","rope_pulley","local_government",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","no","year_round",FALSE,TRUE,FALSE,FALSE,"Water_2011_03_18",,"complete",,,6872
3.55E+014,121494,03/28/11 11:14 AM,03/28/11 11:39 AM,,,,"northwest",,,,,,,,"protected_dug_well","single_point","rope_pulley","state_government",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"poorly_maintained","no","Needs potable water",FALSE,TRUE,FALSE,FALSE,"Water_2011_03_18",,"complete",,,6873
3.55E+014,121494,03/28/11 11:39 AM,03/28/11 11:49 AM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","state_government",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"poorly_maintained","no","Needs repairs",FALSE,TRUE,FALSE,FALSE,"Water_2011_03_18",,"complete",,,6874
3.55E+014,121494,03/29/11 12:58 PM,03/29/11 01:02 PM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","other",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"poorly_maintained","no","Bad",FALSE,FALSE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,6882
3.55E+014,121494,03/29/11 01:02 PM,03/29/11 01:08 PM,,,,"northwest",,,,,,,,"protected_dug_well","single_point","rope_pulley","state_government",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","yes","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","no","year_round",FALSE,TRUE,FALSE,FALSE,"Water_2011_03_18",,"complete",,,6883
3.55E+014,121494,03/30/11 09:22 AM,03/30/11 09:27 AM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","local_government",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","no","year_round",FALSE,TRUE,FALSE,FALSE,"Water_2011_03_18",,"complete",,,6890
3.55E+014,121494,03/30/11 09:27 AM,03/30/11 09:31 AM,,,,"northwest",,,,,,,,"borehole","single_point","hand_pump","local_government",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","yes","year_round",FALSE,TRUE,FALSE,FALSE,"Water_2011_03_18",,"complete",,,6891
3.55E+014,121494,03/30/11 09:31 AM,03/30/11 09:35 AM,,,,"northwest",,,,,,,,"borehole","single_point","hand_pump","local_government",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","poorly_maintained","yes","year_round",FALSE,TRUE,FALSE,FALSE,"Water_2011_03_18",,"complete",,,6892
3.55E+014,121494,03/30/11 09:35 AM,03/30/11 09:44 AM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","individual",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,"Lawal Audu","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","newly_constructed","no","year_round",FALSE,FALSE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,6893
3.55E+014,121494,03/30/11 10:43 AM,03/30/11 10:49 AM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","other",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","no","year_round",FALSE,FALSE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,6895
3.55E+014,121494,03/30/11 10:49 AM,03/30/11 10:55 AM,,,,"northwest",,,,,,,,"protected_dug_well","single_point","rope_pulley","state_government",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"poorly_maintained","no","Dilapidated",FALSE,FALSE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,6896
3.55E+014,121494,03/30/11 10:56 AM,03/30/11 11:02 AM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","other",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","no","year_round",FALSE,TRUE,FALSE,FALSE,"Water_2011_03_18",,"complete",,,6897
3.55E+014,121494,03/30/11 12:09 PM,03/30/11 12:14 PM,,,,"northwest",,,,,,,,"other","single_point","rope_pulley","other",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","no","year_round",FALSE,FALSE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,6899
3.55E+014,121494,03/30/11 12:15 PM,03/30/11 12:22 PM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","other",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","no","year_round",FALSE,TRUE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,6900
3.55E+014,121494,03/30/11 12:23 PM,03/30/11 12:27 PM,,,,"northwest",,,,,,,,"unprotected_dug_well","single_point","rope_pulley","other",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","no","year_round",FALSE,FALSE,TRUE,FALSE,"Water_2011_03_18",,"complete",,,6901
3.55E+014,137773,03/22/11 12:39 PM,03/29/11 10:00 AM,,,,"northwest",,,,,,,,"borehole","multiple_points_within_100m","other","state_government",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","no",FALSE,FALSE,"because the not start work",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"newly_constructed","yes","year_round",FALSE,TRUE,FALSE,FALSE,"Water_2011_03_18",,"complete",,,7320
3.55E+014,137773,03/22/11 03:19 PM,03/22/11 11:32 PM,,,,"northwest",,,,,,,,"tube_well","single_point","rope_pulley","other",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","no","year_round",FALSE,FALSE,TRUE,FALSE,"Water_2011_03_18",,"submitted_via_web",,,613
3.55E+014,137773,03/22/11 03:35 PM,03/22/11 11:33 PM,,,,"northwest",,,,,,,,"borehole","single_point","hand_pump","local_government",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","yes","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","well_maintained","no","year_round",FALSE,FALSE,TRUE,FALSE,"Water_2011_03_18",,"submitted_via_web",,,615
3.55E+014,411017,03/22/11 01:02 PM,03/25/11 09:53 PM,,,,"southeast",,,,,,,,"borehole","single_point","hand_pump","federal_government",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"well_maintained","yes","never been used since construction",FALSE,TRUE,FALSE,FALSE,"Water_2011_03_18",,"submitted_via_web",,,627
3.55E+014,411017,03/22/11 03:25 PM,03/25/11 09:57 PM,,,,"southeast",,,,,,,,"borehole","single_point","hand_pump","state_government",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","no",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"poorly_maintained","no","Not in use, pump mechanism broken",FALSE,FALSE,TRUE,FALSE,"Water_2011_03_18",,"submitted_via_web",,,629
3.55E+014,411017,03/23/11 04:57 PM,03/25/11 10:23 PM,,,,"southeast",,,,,,,,"developed_protected_spring_water","multiple_points_within_1000m","electric","federal_government",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","no",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"newly_constructed","no","year_round",FALSE,FALSE,TRUE,FALSE,"Water_2011_03_18",,"submitted_via_web",,,636
3.55E+014,411017,03/25/11 03:42 PM,03/25/11 03:52 PM,,,,"southeast",,,,,,,,"borehole","single_point","hand_pump","state_government",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","no",FALSE,FALSE,"it has produced water since construction",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"poorly_maintained","yes","wet_seasons",FALSE,FALSE,TRUE,FALSE,"Water_2011_03_18",,"submitted_via_web",,,643
3.55E+014,411017,03/25/11 03:53 PM,03/25/11 04:19 PM,,,,"southeast",,,,,,,,"developed_protected_spring_water","multiple_points_beyond_1000m","electric","other",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"newly_constructed","no","year_round",FALSE,FALSE,TRUE,FALSE,"Water_2011_03_18",,"submitted_via_web",,,644
3.55E+014,411017,03/25/11 04:07 PM,03/25/11 04:21 PM,,,,"southeast",,,,,,,,"developed_protected_spring_water","multiple_points_beyond_1000m","electric","other",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"n/a","n/a","n/a","no","no",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"newly_constructed","no","year_round",FALSE,FALSE,TRUE,FALSE,"Water_2011_03_18",,"submitted_via_web",,,645
